GameKey,SeasonType,Season,Week,Date,AwayTeam,HomeTeam,AwayScore,HomeScore,Channel,PointSpread,OverUnder,Quarter,TimeRemaining,Possession,Down,Distance,YardLine,YardLineTerritory,RedZone,AwayScoreQuarter1,AwayScoreQuarter2,AwayScoreQuarter3,AwayScoreQuarter4,AwayScoreOvertime,HomeScoreQuarter1,HomeScoreQuarter2,HomeScoreQuarter3,HomeScoreQuarter4,HomeScoreOvertime,HasStarted,IsInProgress,IsOver,Has1stQuarterStarted,Has2ndQuarterStarted,Has3rdQuarterStarted,Has4thQuarterStarted,IsOvertime,DownAndDistance,QuarterDescription,StadiumID,LastUpdated,GeoLat,GeoLong,ForecastTempLow,ForecastTempHigh,ForecastDescription,ForecastWindChill,ForecastWindSpeed,AwayTeamMoneyLine,HomeTeamMoneyLine,Canceled,Closed,LastPlay,Day,DateTime,AwayTeamID,HomeTeamID,GlobalGameID,GlobalAwayTeamID,GlobalHomeTeamID,PointSpreadAwayTeamMoneyLine,PointSpreadHomeTeamMoneyLine,ScoreID,Status,GameEndDateTime,HomeRotationNumber,AwayRotationNumber,NeutralVenue,RefereeID,OverPayout,UnderPayout,HomeTimeouts,AwayTimeouts,DateTimeUTC,Attendance,IsClosed,StadiumDetails
202510701,1,2025,7,2025-10-19T16:25:00,GB,ARI,45,38,FOX,10.8,73.7,F,,,,Scrambled,,,,0,16,12,23,0,8,17,12,8,0,True,False,True,True,True,True,True,False,,Final,29,2025-10-21T22:55:19,,,68,73,Clear Sky,73,4,-552,442,False,True,Scrambled,2025-10-19T00:00:00,2025-10-19T16:25:00,12,1,19166,12,1,-194,-172,19166,Final,2025-10-19T19:32:38,782,780,False,125,-182,-182,,,2025-10-19T20:25:00,64810,True,"{'StadiumID': 29, 'Name': 'State Farm Stadium', 'City': 'Glendale', 'State': 'AZ', 'Country': 'USA', 'Capacity': 63400, 'PlayingSurface': 'Grass', 'GeoLat': 33.528, 'GeoLong': -112.263036, 'Type': 'RetractableDome'}"
202510709,1,2025,7,2025-10-19T16:25:00,WAS,DAL,36,73,FOX,-2.5,91.1,F,,,,Scrambled,,,,13,12,12,0,0,28,17,23,8,0,True,False,True,True,True,True,True,False,,Final,17,2025-10-21T22:55:19,,,63,63,Clear Sky,63,8,174,-207,False,True,Scrambled,2025-10-19T00:00:00,2025-10-19T16:25:00,35,9,19167,35,9,-177,-184,19167,Final,2025-10-19T19:35:55,779,777,False,59,-182,-186,,,2025-10-19T20:25:00,93051,True,"{'StadiumID': 17, 'Name': 'AT&T Stadium', 'City': 'Arlington', 'State': 'TX', 'Country': 'USA', 'Capacity': 80000, 'PlayingSurface': 'Artificial', 'GeoLat': 32.747778, 'GeoLong': -97.092778, 'Type': 'RetractableDome'}"
202510731,1,2025,7,2025-10-19T20:20:00,ATL,SF,17,33,NBC,2.7,77.1,F,,,,Scrambled,,,,0,8,12,0,0,0,17,8,12,0,True,False,True,True,True,True,True,False,,Final,37,2025-10-21T22:55:19,,,58,61,Clear Sky,61,2,-186,-176,False,True,Scrambled,2025-10-19T00:00:00,2025-10-19T20:20:00,2,31,19168,2,31,-181,-181,19168,Final,2025-10-19T23:18:48,785,784,False,110,-182,-184,,,2025-10-20T00:20:00,71217,True,"{'StadiumID': 37, 'Name': ""Levi's Stadium"", 'City': 'Santa Clara', 'State': 'CA', 'Country': 'USA', 'Capacity': 68500, 'PlayingSurface': 'Grass', 'GeoLat': 37.403, 'GeoLong': -121.970274, 'Type': 'Outdoor'}"
202510711,1,2025,7,2025-10-20T19:00:00,TB,DET,15,40,ABC,-9.9,90.3,F,,,,Scrambled,,,,0,8,16,0,0,12,12,12,8,0,True,False,True,True,True,True,True,False,,Final,21,2025-10-21T22:55:19,,,51,52,Clear Sky,51,10,373,-456,False,True,Scrambled,2025-10-20T00:00:00,2025-10-20T19:00:00,33,11,19169,33,11,-177,-187,19169,Final,2025-10-20T22:21:04,789,787,False,53,-177,-187,,,2025-10-20T23:00:00,64656,True,"{'StadiumID': 21, 'Name': 'Ford Field', 'City': 'Detroit', 'State': 'MI', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Artificial', 'GeoLat': 42.340021, 'GeoLong': -83.045556, 'Type': 'Dome'}"
202510730,1,2025,7,2025-10-20T22:00:00,HOU,SEA,31,45,ESPN,-5.0,68.8,F,,,,Scrambled,,,,0,16,16,12,0,23,0,22,0,0,True,False,True,True,True,True,True,False,,Final,31,2025-10-21T22:55:19,,,50,51,Overcast Clouds,51,3,240,-285,False,True,Scrambled,2025-10-20T00:00:00,2025-10-20T22:00:00,13,30,19170,13,30,-177,-186,19170,Final,2025-10-21T01:30:20,792,790,False,23,-181,-187,,,2025-10-21T02:00:00,68632,True,"{'StadiumID': 31, 'Name': 'Lumen Field', 'City': 'Seattle', 'State': 'WA', 'Country': 'USA', 'Capacity': 68740, 'PlayingSurface': 'Artificial', 'GeoLat': 47.5952, 'GeoLong': -122.331625, 'Type': 'Outdoor'}"
202510829,1,2025,8,2025-10-23T20:15:00,MIN,LAC,17,61,AMZN,-5.8,73.7,F,,,,Scrambled,,,,0,8,12,0,0,12,23,8,22,0,True,False,True,True,True,True,True,False,,Final,54,2025-10-28T22:58:02,,,64,64,Few Clouds,64,3,250,-297,False,True,Scrambled,2025-10-23T00:00:00,2025-10-23T20:15:00,20,29,19171,20,29,-192,-174,19171,Final,2025-10-23T23:18:58,182,181,False,10,-189,-179,,,2025-10-24T00:15:00,71094,True,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202510802,1,2025,8,2025-10-26T13:00:00,MIA,ATL,56,17,CBS,-11.6,72.9,F,,,,Scrambled,,,,12,17,12,17,0,0,8,0,12,0,True,False,True,True,True,True,True,False,,Final,45,2025-10-28T22:58:02,,,52,52,Light Rain,52,11,462,-577,False,True,Scrambled,2025-10-26T00:00:00,2025-10-26T13:00:00,19,2,19172,19,2,-194,-174,19172,Final,2025-10-26T15:55:05,444,442,False,53,-181,-186,,,2025-10-26T17:00:00,71344,True,"{'StadiumID': 45, 'Name': 'Mercedes-Benz Stadium', 'City': 'Atlanta', 'State': 'GA', 'Country': 'USA', 'Capacity': 71000, 'PlayingSurface': 'Artificial', 'GeoLat': 33.755556, 'GeoLong': -84.401, 'Type': 'RetractableDome'}"
202510803,1,2025,8,2025-10-26T13:00:00,CHI,BAL,27,50,CBS,-4.1,74.6,F,,,,Scrambled,,,,16,0,0,17,0,0,17,16,23,0,True,False,True,True,True,True,True,False,,Final,7,2025-10-28T22:58:02,,,46,48,Scattered Clouds,44,7,205,-244,False,True,Scrambled,2025-10-26T00:00:00,2025-10-26T13:00:00,6,3,19173,6,3,-172,-192,19173,Final,2025-10-26T16:04:10,441,439,False,101,-181,-186,,,2025-10-26T17:00:00,70045,True,"{'StadiumID': 7, 'Name': 'M&T Bank Stadium', 'City': 'Baltimore', 'State': 'MD', 'Country': 'USA', 'Capacity': 71008, 'PlayingSurface': 'Grass', 'GeoLat': 39.278056, 'GeoLong': -76.622778, 'Type': 'Outdoor'}"
202510805,1,2025,8,2025-10-26T13:00:00,BUF,CAR,66,15,FOX,11.6,78.7,F,,,,Scrambled,,,,8,27,35,0,0,0,8,0,16,0,True,False,True,True,True,True,True,False,,Final,26,2025-10-28T22:58:02,,,50,51,Light Rain,51,7,-645,504,False,True,Scrambled,2025-10-26T00:00:00,2025-10-26T13:00:00,4,5,19174,4,5,-194,-171,19174,Final,2025-10-26T15:59:18,447,446,False,119,-191,-177,,,2025-10-26T17:00:00,73505,True,"{'StadiumID': 26, 'Name': 'Bank of America Stadium', 'City': 'Charlotte', 'State': 'NC', 'Country': 'USA', 'Capacity': 74867, 'PlayingSurface': 'Artificial', 'GeoLat': 35.225833, 'GeoLong': -80.852778, 'Type': 'Outdoor'}"
202510807,1,2025,8,2025-10-26T13:00:00,NYJ,CIN,65,63,CBS,-9.1,72.1,F,,,,Scrambled,,,,0,22,8,38,0,17,23,12,12,0,True,False,True,True,True,True,True,False,,Final,5,2025-10-28T22:58:02,,,49,51,Overcast Clouds,51,6,348,-419,False,True,Scrambled,2025-10-26T00:00:00,2025-10-26T13:00:00,24,7,19175,24,7,-182,-181,19175,Final,2025-10-26T16:07:28,434,432,False,76,-182,-181,,,2025-10-26T17:00:00,65526,True,"{'StadiumID': 5, 'Name': 'Paycor Stadium', 'City': 'Cincinnati', 'State': 'OH', 'Country': 'USA', 'Capacity': 65515, 'PlayingSurface': 'Artificial', 'GeoLat': 39.095309, 'GeoLong': -84.516003, 'Type': 'Outdoor'}"
202510813,1,2025,8,2025-10-26T13:00:00,SF,HOU,25,43,FOX,-5.0,67.9,F,,,,Scrambled,,,,0,12,13,0,0,8,22,12,8,0,True,False,True,True,True,True,True,False,,Final,11,2025-10-28T22:58:02,,,65,68,Broken Clouds,68,3,222,-260,False,True,Scrambled,2025-10-26T00:00:00,2025-10-26T13:00:00,31,13,19176,31,13,-184,-181,19176,Final,2025-10-26T16:02:00,437,436,False,32,-179,-181,,,2025-10-26T17:00:00,70581,True,"{'StadiumID': 11, 'Name': 'NRG Stadium', 'City': 'Houston', 'State': 'TX', 'Country': 'USA', 'Capacity': 72220, 'PlayingSurface': 'Artificial', 'GeoLat': 29.684722, 'GeoLong': -95.410833, 'Type': 'RetractableDome'}"
202510821,1,2025,8,2025-10-26T13:00:00,CLE,NE,22,53,FOX,-11.6,67.1,F,,,,Scrambled,,,,12,0,0,16,0,8,16,35,5,0,True,False,True,True,True,True,True,False,,Final,4,2025-10-28T22:58:02,,,37,37,Clear Sky,34,4,462,-592,False,True,Scrambled,2025-10-26T00:00:00,2025-10-26T13:00:00,8,21,19177,8,21,-187,-176,19177,Final,2025-10-26T16:02:56,454,452,False,125,-177,-189,,,2025-10-26T17:00:00,64628,True,"{'StadiumID': 4, 'Name': 'Gillette Stadium', 'City': 'Foxborough', 'State': 'MA', 'Country': 'USA', 'Capacity': 64628, 'PlayingSurface': 'Artificial', 'GeoLat': 42.090866, 'GeoLong': -71.264244, 'Type': 'Outdoor'}"
202510826,1,2025,8,2025-10-26T13:00:00,NYG,PHI,33,63,FOX,-11.6,71.3,F,,,,Scrambled,,,,12,8,8,12,0,12,23,8,23,0,True,False,True,True,True,True,True,False,,Final,18,2025-10-28T22:58:02,,,48,49,Overcast Clouds,46,5,490,-616,False,True,Scrambled,2025-10-26T00:00:00,2025-10-26T13:00:00,23,26,19178,23,26,-177,-187,19178,Final,2025-10-26T16:01:34,451,449,False,94,-182,-181,,,2025-10-26T17:00:00,69879,True,"{'StadiumID': 18, 'Name': 'Lincoln Financial Field', 'City': 'Philadelphia', 'State': 'PA', 'Country': 'USA', 'Capacity': 67594, 'PlayingSurface': 'Grass', 'GeoLat': 39.900833, 'GeoLong': -75.167469, 'Type': 'Outdoor'}"
202510822,1,2025,8,2025-10-26T16:05:00,TB,NO,38,8,FOX,9.6,75.4,F,,,,Scrambled,,,,0,12,17,16,0,0,8,0,0,0,True,False,True,True,True,True,True,False,,Final,27,2025-10-28T22:58:02,,,72,73,Clear Sky,73,5,-341,287,False,True,Scrambled,2025-10-26T00:00:00,2025-10-26T16:05:00,33,22,19179,33,22,-184,-181,19179,Final,2025-10-26T19:04:36,457,456,False,110,-182,-184,,,2025-10-26T20:05:00,70038,True,"{'StadiumID': 27, 'Name': 'Caesars Superdome', 'City': 'New Orleans', 'State': 'LA', 'Country': 'USA', 'Capacity': 73208, 'PlayingSurface': 'Artificial', 'GeoLat': 29.950833, 'GeoLong': -90.081111, 'Type': 'Dome'}"
202510810,1,2025,8,2025-10-26T16:25:00,DAL,DEN,40,73,CBS,-5.8,85.3,F,,,,Scrambled,,,,8,12,12,12,0,23,22,8,23,0,True,False,True,True,True,True,True,False,,Final,13,2025-10-28T22:58:02,,,48,52,Overcast Clouds,52,3,283,-336,False,True,Scrambled,2025-10-26T00:00:00,2025-10-26T16:25:00,9,10,19180,9,10,-181,-186,19180,Final,2025-10-26T19:33:06,464,462,False,23,-184,-182,,,2025-10-26T20:25:00,75877,True,"{'StadiumID': 13, 'Name': 'Empower Field at Mile High', 'City': 'Denver', 'State': 'CO', 'Country': 'USA', 'Capacity': 76125, 'PlayingSurface': 'Grass', 'GeoLat': 39.743889, 'GeoLong': -105.020097, 'Type': 'Outdoor'}"
202510814,1,2025,8,2025-10-26T16:25:00,TEN,IND,23,63,CBS,-24.0,78.7,F,,,,Scrambled,,,,0,12,0,12,0,17,12,23,12,0,True,False,True,True,True,True,True,False,,Final,9,2025-10-28T22:58:02,,,48,50,Scattered Clouds,50,8,1344,-2285,False,True,Scrambled,2025-10-26T00:00:00,2025-10-26T16:25:00,34,14,19181,34,14,-184,-181,19181,Final,2025-10-26T19:23:13,461,459,False,24,-186,-179,,,2025-10-26T20:25:00,65816,True,"{'StadiumID': 9, 'Name': 'Lucas Oil Stadium', 'City': 'Indianapolis', 'State': 'IN', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 39.760056, 'GeoLong': -86.163806, 'Type': 'RetractableDome'}"
202510828,1,2025,8,2025-10-26T20:20:00,GB,PIT,58,41,NBC,6.9,75.4,F,,,,Scrambled,,,,12,0,12,35,0,8,22,8,16,0,True,False,True,True,True,True,True,False,,Final,8,2025-10-28T22:58:02,,,42,42,Clear Sky,39,5,-250,212,False,True,Scrambled,2025-10-26T00:00:00,2025-10-26T20:20:00,12,28,19182,12,28,-197,-171,19182,Final,2025-10-26T23:34:18,467,466,False,51,-184,-181,,,2025-10-27T00:20:00,67386,True,"{'StadiumID': 8, 'Name': 'Acrisure Stadium', 'City': 'Pittsburgh', 'State': 'PA', 'Country': 'USA', 'Capacity': 68400, 'PlayingSurface': 'Grass', 'GeoLat': 40.446667, 'GeoLong': -80.015833, 'Type': 'Outdoor'}"
202510816,1,2025,8,2025-10-27T20:15:00,WAS,KC,12,46,ABC,-17.4,79.5,F,,,,Scrambled,,,,0,12,0,0,0,0,12,23,12,0,True,False,True,True,True,True,True,False,,Final,15,2025-10-28T22:58:02,,,53,54,Overcast Clouds,53,5,764,-1046,False,True,Scrambled,2025-10-27T00:00:00,2025-10-27T20:15:00,35,16,19183,35,16,-189,-179,19183,Final,2025-10-27T23:06:42,471,469,False,1,-181,-186,,,2025-10-28T00:15:00,73569,True,"{'StadiumID': 15, 'Name': 'Arrowhead Stadium', 'City': 'Kansas City', 'State': 'MO', 'Country': 'USA', 'Capacity': 76416, 'PlayingSurface': 'Grass', 'GeoLat': 39.048889, 'GeoLong': -94.483889, 'Type': 'Outdoor'}"
202510919,1,2025,9,2025-10-30T20:15:00,BAL,MIA,46,16,AMZN,12.4,84.5,F,,,,Scrambled,,,,12,12,23,0,0,8,8,0,0,0,True,False,True,True,True,True,True,False,,Final,2,2025-11-04T22:55:48,,,69,69,Overcast Clouds,69,10,-726,557,False,True,Scrambled,2025-10-30T00:00:00,2025-10-30T20:15:00,3,19,19069,3,19,-187,-176,19069,Final,2025-10-30T23:12:00,514,512,False,76,-181,-184,,,2025-10-31T00:15:00,66132,True,"{'StadiumID': 2, 'Name': 'Hard Rock Stadium', 'City': 'Miami Gardens', 'State': 'FL', 'Country': 'USA', 'Capacity': 64767, 'PlayingSurface': 'Grass', 'GeoLat': 25.958056, 'GeoLong': -80.238889, 'Type': 'Outdoor'}"
202510907,1,2025,9,2025-11-02T13:00:00,CHI,CIN,78,70,CBS,8.2,85.3,F,,,,Scrambled,,,,12,17,23,27,0,17,17,12,25,0,True,False,True,True,True,True,True,False,,Final,5,2025-11-04T22:55:48,,,42,45,Clear Sky,43,4,-257,219,False,True,Scrambled,2025-11-02T00:00:00,2025-11-02T13:00:00,6,7,19070,6,7,-174,-191,19070,Final,2025-11-02T16:37:54,749,747,False,10,-182,-186,,,2025-11-02T18:00:00,66264,True,"{'StadiumID': 5, 'Name': 'Paycor Stadium', 'City': 'Cincinnati', 'State': 'OH', 'Country': 'USA', 'Capacity': 65515, 'PlayingSurface': 'Artificial', 'GeoLat': 39.095309, 'GeoLong': -84.516003, 'Type': 'Outdoor'}"
202510911,1,2025,9,2025-11-02T13:00:00,MIN,DET,45,40,FOX,-15.7,78.7,F,,,,Scrambled,,,,23,8,12,8,0,12,12,8,12,0,True,False,True,True,True,True,True,False,,Final,21,2025-11-04T22:55:48,,,41,46,Clear Sky,41,9,641,-848,False,True,Scrambled,2025-11-02T00:00:00,2025-11-02T13:00:00,20,11,19071,20,11,-181,-182,19071,Final,2025-11-02T16:16:27,766,764,False,66,-187,-179,,,2025-11-02T18:00:00,64642,True,"{'StadiumID': 21, 'Name': 'Ford Field', 'City': 'Detroit', 'State': 'MI', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Artificial', 'GeoLat': 42.340021, 'GeoLong': -83.045556, 'Type': 'Dome'}"
202510912,1,2025,9,2025-11-02T13:00:00,CAR,GB,27,22,FOX,-20.7,72.1,F,,,,Scrambled,,,,0,12,16,8,0,0,16,0,12,0,True,False,True,True,True,True,True,False,,Final,22,2025-11-04T22:55:48,,,44,46,Light Rain,38,20,931,-1334,False,True,Scrambled,2025-11-02T00:00:00,2025-11-02T13:00:00,5,12,19072,5,12,-179,-189,19072,Final,2025-11-02T16:02:50,762,761,False,24,-181,-186,,,2025-11-02T18:00:00,77864,True,"{'StadiumID': 22, 'Name': 'Lambeau Field', 'City': 'Green Bay', 'State': 'WI', 'Country': 'USA', 'Capacity': 81441, 'PlayingSurface': 'Grass', 'GeoLat': 44.501389, 'GeoLong': -88.062222, 'Type': 'Outdoor'}"
202510913,1,2025,9,2025-11-02T13:00:00,DEN,HOU,30,25,FOX,-3.3,67.9,F,,,,Scrambled,,,,0,12,0,18,0,8,15,8,0,0,True,False,True,True,True,True,True,False,,Final,11,2025-11-04T22:55:48,,,57,60,Clear Sky,60,6,187,-220,False,True,Scrambled,2025-11-02T00:00:00,2025-11-02T13:00:00,10,13,19073,10,13,-182,-184,19073,Final,2025-11-02T16:25:03,769,767,False,110,-182,-184,,,2025-11-02T18:00:00,70471,True,"{'StadiumID': 11, 'Name': 'NRG Stadium', 'City': 'Houston', 'State': 'TX', 'Country': 'USA', 'Capacity': 72220, 'PlayingSurface': 'Artificial', 'GeoLat': 29.684722, 'GeoLong': -95.410833, 'Type': 'RetractableDome'}"
202510921,1,2025,9,2025-11-02T13:00:00,ATL,NE,38,40,CBS,-9.1,75.4,F,,,,Scrambled,,,,12,12,0,15,0,12,23,8,0,0,True,False,True,True,True,True,True,False,,Final,4,2025-11-04T22:55:48,,,36,40,Scattered Clouds,34,3,328,-399,False,True,Scrambled,2025-11-02T00:00:00,2025-11-02T13:00:00,2,21,19074,2,21,-186,-179,19074,Final,2025-11-02T16:01:37,756,754,False,1,-181,-182,,,2025-11-02T18:00:00,64628,True,"{'StadiumID': 4, 'Name': 'Gillette Stadium', 'City': 'Foxborough', 'State': 'MA', 'Country': 'USA', 'Capacity': 64628, 'PlayingSurface': 'Artificial', 'GeoLat': 42.090866, 'GeoLong': -71.264244, 'Type': 'Outdoor'}"
202510923,1,2025,9,2025-11-02T13:00:00,SF,NYG,56,40,CBS,6.9,78.7,F,,,,Scrambled,,,,12,17,8,23,0,12,0,8,23,0,True,False,True,True,True,True,True,False,,Final,3,2025-11-04T22:55:48,,,51,53,Clear Sky,51,3,-232,199,False,True,Scrambled,2025-11-02T00:00:00,2025-11-02T13:00:00,31,23,19075,31,23,-186,-179,19075,Final,2025-11-02T15:56:18,752,751,False,53,-186,-181,,,2025-11-02T18:00:00,83258,True,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202510928,1,2025,9,2025-11-02T13:00:00,IND,PIT,33,45,CBS,8.2,86.2,F,,,,Scrambled,,,,12,0,0,22,0,0,28,0,17,0,True,False,True,True,True,True,True,False,,Final,8,2025-11-04T22:55:48,,,43,49,Overcast Clouds,47,4,-278,234,False,True,Scrambled,2025-11-02T00:00:00,2025-11-02T13:00:00,14,28,19076,14,28,-186,-176,19076,Final,2025-11-02T16:19:03,759,757,False,119,-182,-184,,,2025-11-02T18:00:00,66677,True,"{'StadiumID': 8, 'Name': 'Acrisure Stadium', 'City': 'Pittsburgh', 'State': 'PA', 'Country': 'USA', 'Capacity': 68400, 'PlayingSurface': 'Grass', 'GeoLat': 40.446667, 'GeoLong': -80.015833, 'Type': 'Outdoor'}"
202510934,1,2025,9,2025-11-02T13:00:00,LAC,TEN,45,33,CBS,16.6,72.9,F,,,,Scrambled,,,,12,22,0,12,0,23,8,0,8,0,True,False,True,True,True,True,True,False,,Final,12,2025-11-04T22:55:48,,,39,40,Clear Sky,39,3,-893,664,False,True,Scrambled,2025-11-02T00:00:00,2025-11-02T13:00:00,29,34,19077,29,34,-186,-182,19077,Final,2025-11-02T15:52:17,772,771,False,59,-182,-181,,,2025-11-02T18:00:00,58592,True,"{'StadiumID': 12, 'Name': 'Nissan Stadium', 'City': 'Nashville', 'State': 'TN', 'Country': 'USA', 'Capacity': 69143, 'PlayingSurface': 'Grass', 'GeoLat': 36.166389, 'GeoLong': -86.771389, 'Type': 'Outdoor'}"
202510932,1,2025,9,2025-11-02T16:05:00,NO,LAR,17,56,FOX,-24.0,72.9,F,,,,Scrambled,,,,0,17,0,0,0,12,22,12,12,0,True,False,True,True,True,True,True,False,,Final,54,2025-11-04T22:55:48,,,61,62,Overcast Clouds,61,3,1210,-1869,False,True,Scrambled,2025-11-02T00:00:00,2025-11-02T16:05:00,22,32,19078,22,32,-184,-179,19078,Final,2025-11-02T18:53:22,779,777,False,101,-191,-174,,,2025-11-02T21:05:00,72055,True,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202510925,1,2025,9,2025-11-02T16:05:00,JAX,LV,50,48,FOX,5.5,72.9,F/OT,,,,Scrambled,,,,0,8,8,28,12,0,16,8,23,16,True,False,True,True,True,True,True,True,,Final/OT,53,2025-11-04T22:55:48,,,63,70,Broken Clouds,70,1,-217,184,False,True,Scrambled,2025-11-02T00:00:00,2025-11-02T16:05:00,15,25,19079,15,25,-182,-186,19079,F/OT,2025-11-02T19:28:36,775,774,False,32,-182,-184,,,2025-11-02T21:05:00,62080,True,"{'StadiumID': 53, 'Name': 'Allegiant Stadium', 'City': 'Las Vegas', 'State': 'NV', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Grass', 'GeoLat': 36.090833, 'GeoLong': -115.183611, 'Type': 'Dome'}"
202510904,1,2025,9,2025-11-02T16:25:00,KC,BUF,35,46,CBS,6.9,87.0,F,,,,Scrambled,,,,0,22,0,13,0,12,23,12,0,0,True,False,True,True,True,True,True,False,,Final,1,2025-11-04T22:55:48,,,45,46,Clear Sky,40,10,-227,194,False,True,Scrambled,2025-11-02T00:00:00,2025-11-02T16:25:00,16,4,19080,16,4,-177,-184,19080,Final,2025-11-02T19:26:16,782,780,False,23,-187,-179,,,2025-11-02T21:25:00,71024,True,"{'StadiumID': 1, 'Name': 'Highmark Stadium', 'City': 'Orchard Park', 'State': 'NY', 'Country': 'USA', 'Capacity': 71608, 'PlayingSurface': 'Artificial', 'GeoLat': 42.773758, 'GeoLong': -78.786837, 'Type': 'Outdoor'}"
202510935,1,2025,9,2025-11-02T20:20:00,SEA,WAS,63,23,NBC,6.9,78.7,F,,,,Scrambled,,,,12,40,12,0,0,0,12,0,12,0,True,False,True,True,True,True,True,False,,Final,19,2025-11-04T22:55:48,,,47,49,Clear Sky,49,2,-245,205,False,True,Scrambled,2025-11-02T00:00:00,2025-11-02T20:20:00,30,35,19081,30,35,-197,167,19081,Final,2025-11-02T23:20:04,785,784,False,112,-179,-186,,,2025-11-03T01:20:00,64197,True,"{'StadiumID': 19, 'Name': 'Northwest Stadium', 'City': 'Landover', 'State': 'MD', 'Country': 'USA', 'Capacity': 62000, 'PlayingSurface': 'Grass', 'GeoLat': 38.907778, 'GeoLong': -76.864444, 'Type': 'Outdoor'}"
202510909,1,2025,9,2025-11-03T20:15:00,ARI,DAL,45,28,ABC,-5.8,88.6,F,,,,Scrambled,,,,8,23,17,0,0,0,12,8,12,0,True,False,True,True,True,True,True,False,,Final,17,2025-11-04T22:55:48,,,59,61,Clear Sky,61,10,252,-298,False,True,Scrambled,2025-11-03T00:00:00,2025-11-03T20:15:00,1,9,19082,1,9,-192,-176,19082,Final,2025-11-03T23:14:06,789,787,False,47,-179,-186,,,2025-11-04T01:15:00,92211,True,"{'StadiumID': 17, 'Name': 'AT&T Stadium', 'City': 'Arlington', 'State': 'TX', 'Country': 'USA', 'Capacity': 80000, 'PlayingSurface': 'Artificial', 'GeoLat': 32.747778, 'GeoLong': -97.092778, 'Type': 'RetractableDome'}"
202511010,1,2025,10,2025-11-06T20:15:00,LV,DEN,12,17,AMZN,-14.1,70.4,F,,,,Scrambled,,,,12,0,0,0,0,0,12,8,0,0,True,False,True,True,True,True,True,False,,Final,13,2025-11-11T22:58:36,,,47,51,Scattered Clouds,51,7,583,-751,False,True,Scrambled,2025-11-06T00:00:00,2025-11-06T20:15:00,25,10,19184,25,10,-179,-182,19184,Final,2025-11-06T23:19:17,182,181,False,112,-174,-186,,,2025-11-07T01:15:00,74692,True,"{'StadiumID': 13, 'Name': 'Empower Field at Mile High', 'City': 'Denver', 'State': 'CO', 'Country': 'USA', 'Capacity': 76125, 'PlayingSurface': 'Grass', 'GeoLat': 39.743889, 'GeoLong': -105.020097, 'Type': 'Outdoor'}"
202511014,1,2025,10,2025-11-09T09:30:00,ATL,IND,41,51,NFLN,-10.8,80.4,F/OT,,,,Scrambled,,,,12,12,8,13,0,22,0,0,20,16,True,False,True,True,True,True,True,True,,Final/OT,88,2025-11-11T22:58:36,,,43,45,Light Rain,45,2,388,-472,False,True,Scrambled,2025-11-09T00:00:00,2025-11-09T09:30:00,2,14,19050,2,14,-191,-177,19050,F/OT,2025-11-09T12:51:25,418,416,True,10,-179,-187,,,2025-11-09T14:30:00,72203,True,"{'StadiumID': 88, 'Name': 'Olympiastadion', 'City': 'Berlin', 'State': None, 'Country': 'Germany', 'Capacity': 74475, 'PlayingSurface': 'Grass', 'GeoLat': 52.514722, 'GeoLong': 13.239444, 'Type': 'Outdoor'}"
202511005,1,2025,10,2025-11-09T13:00:00,NO,CAR,28,12,FOX,-8.3,63.0,F,,,,Scrambled,,,,8,12,0,12,0,12,0,0,0,0,True,False,True,True,True,True,True,False,,Final,26,2025-11-11T22:58:36,,,49,51,Broken Clouds,51,7,338,-408,False,True,Scrambled,2025-11-09T00:00:00,2025-11-09T13:00:00,22,5,19185,22,5,-184,-181,19185,Final,2025-11-09T15:49:41,424,423,False,1,-182,-184,,,2025-11-09T18:00:00,72804,True,"{'StadiumID': 26, 'Name': 'Bank of America Stadium', 'City': 'Charlotte', 'State': 'NC', 'Country': 'USA', 'Capacity': 74867, 'PlayingSurface': 'Artificial', 'GeoLat': 35.225833, 'GeoLong': -80.852778, 'Type': 'Outdoor'}"
