PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ShortName,HeightFeet,HeightInches,TeamID,GlobalTeamID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated
24425,NYG,37.0,Caleb,Murphy,OLB,Active,"6'3""",254,1999-12-15T00:00:00,Ferris State,5.0,LB,True,DEF,Caleb Murphy,26.0,C.Murphy,6,3,23.0,23,8347343.0,http://cdn.imagn.com/api/download/?imageID=24139587,http://cdn.imagn.com/api/download/?imageID=24139588,2024-09-02T16:17:37,2024-09-02T16:17:43
24426,ARI,79.0,PJ,Mustipher,DT,Active,"6'4""",320,1999-11-10T00:00:00,Penn State,3.0,DL,True,DEF,PJ Mustipher,26.0,P.Mustipher,6,4,1.0,1,8344806.0,http://cdn.imagn.com/api/download/?imageID=27040144,http://cdn.imagn.com/api/download/?imageID=27040142,2025-09-09T15:00:33,2025-09-09T15:00:29
24427,PHI,97.0,Moro,Ojomo,DT,Active,"6'3""",292,2001-08-15T00:00:00,Texas,5.0,DL,True,DEF,Moro Ojomo,24.0,M.Ojomo,6,3,26.0,26,8313611.0,http://cdn.imagn.com/api/download/?imageID=26984689,http://cdn.imagn.com/api/download/?imageID=26984691,2025-09-02T17:31:20,2025-09-02T17:31:26
24428,PHI,,John,Ojukwu,OT,Active,"6'5""",309,1999-01-09T00:00:00,Boise State,3.0,OL,True,OFF,John Ojukwu,27.0,J.Ojukwu,6,5,26.0,26,8379747.0,http://cdn.imagn.com/api/download/?imageID=27094902,http://cdn.imagn.com/api/download/?imageID=27094901,2025-09-16T12:27:27,2025-09-16T12:27:24
24429,,,Anfernee,Orji,LB,Inactive,"6'2""",230,2000-10-06T00:00:00,Vanderbilt,4.0,LB,False,DEF,Anfernee Orji,25.0,A.Orji,6,2,,0,8373184.0,http://cdn.imagn.com/api/download/?imageID=26975706,http://cdn.imagn.com/api/download/?imageID=26975705,2025-09-01T09:39:56,2025-09-01T09:39:50
24430,CHI,30.0,Gervarrius,Owens,S,Active,"6'0""",200,1999-10-14T00:00:00,Houston,3.0,DB,True,DEF,Gervarrius Owens,26.0,G.Owens,6,0,6.0,6,8373308.0,,,,
24431,,,Camerun,Peoples,RB,Inactive,"6'1""",217,1999-09-14T00:00:00,Appalachian State,0.0,RB,False,OFF,Camerun Peoples,26.0,C.Peoples,6,1,,0,,,,,
24432,,,Jack,Podlesny,K,Inactive,"6'0""",195,2000-03-16T00:00:00,Georgia,1.0,K,False,ST,Jack Podlesny,26.0,J.Podlesny,6,0,,0,,,,,
24433,,,B.T.,Potter,K,Inactive,"5'10""",200,2000-02-21T00:00:00,Clemson,0.0,K,False,ST,B.T. Potter,26.0,B.Potter,5,10,,0,,,,,
24434,PHI,,Jose,Ramirez,OLB,Active,"6'2""",252,1999-05-09T00:00:00,Eastern Michigan,3.0,LB,True,DEF,Jose Ramirez,26.0,J.Ramirez,6,2,26.0,26,8379766.0,,,,
24435,,,Brad,Robbins,P,Inactive,"6'1""",203,1998-10-06T00:00:00,Michigan,3.0,P,False,ST,Brad Robbins,27.0,B.Robbins,6,1,,0,8373035.0,http://cdn.imagn.com/api/download/?imageID=26977107,http://cdn.imagn.com/api/download/?imageID=26977106,2025-09-01T15:14:49,2025-09-01T15:14:43
24436,ARI,38.0,Chad,Ryland,K,Active,"6'0""",195,1999-10-15T00:00:00,Maryland,5.0,K,True,ST,Chad Ryland,26.0,C.Ryland,6,0,1.0,1,8345515.0,http://cdn.imagn.com/api/download/?imageID=26972973,http://cdn.imagn.com/api/download/?imageID=26972972,2025-08-31T15:45:22,2025-08-31T15:45:13
24437,DET,70.0,Juice,Scruggs,C,Active,"6'3""",310,2000-01-19T00:00:00,Penn State,5.0,OL,True,OFF,Juice Scruggs,26.0,J.Scruggs,6,3,11.0,11,8314410.0,http://cdn.imagn.com/api/download/?imageID=27004205,http://cdn.imagn.com/api/download/?imageID=27004206,2025-09-05T08:06:55,2025-09-05T08:07:00
24438,NYJ,17.0,Chris,Smith II,S,Active,"5'11""",195,2000-05-01T00:00:00,Georgia,5.0,DB,True,DEF,Chris Smith II,25.0,C.Smith II,5,11,24.0,24,8379577.0,,,,
24439,CHI,32.0,Terell,Smith,CB,Active,"6'0""",204,1999-07-27T00:00:00,Minnesota,5.0,DB,True,DEF,Terell Smith,26.0,T.Smith,6,0,6.0,6,8313295.0,http://cdn.imagn.com/api/download/?imageID=26991186,http://cdn.imagn.com/api/download/?imageID=26991187,2025-09-03T13:51:55,2025-09-03T13:51:58
24440,ARI,55.0,Dante,Stills,DT,Active,"6'4""",300,1999-12-14T00:00:00,West Virginia,5.0,DL,True,DEF,Dante Stills,26.0,D.Stills,6,4,1.0,1,8313444.0,http://cdn.imagn.com/api/download/?imageID=26972975,http://cdn.imagn.com/api/download/?imageID=26972974,2025-08-31T15:46:12,2025-08-31T15:46:05
24441,,,Ricky,Stromberg,C,Inactive,"6'3""",313,2000-11-10T00:00:00,Arkansas,3.0,OL,False,OFF,Ricky Stromberg,25.0,R.Stromberg,6,3,,0,8348193.0,,,,
24443,PIT,27.0,Cory,Trice Jr.,CB,Active,"6'3""",206,2000-05-30T00:00:00,Purdue,5.0,DB,True,DEF,Cory Trice Jr.,25.0,C.Trice Jr.,6,3,28.0,28,8314159.0,http://cdn.imagn.com/api/download/?imageID=27429045,http://cdn.imagn.com/api/download/?imageID=27429044,2025-10-27T10:00:42,2025-10-27T10:00:28
24444,,,Travis,Vokolek,TE,Inactive,"6'6""",260,1998-06-04T00:00:00,Nebraska,3.0,TE,False,OFF,Travis Vokolek,27.0,T.Vokolek,6,6,,0,8336092.0,http://cdn.imagn.com/api/download/?imageID=27040095,http://cdn.imagn.com/api/download/?imageID=27040096,2025-09-09T14:55:13,2025-09-09T14:55:18
24445,BAL,72.0,Andrew,Vorhees,OL,Active,"6'6""",320,1999-01-21T00:00:00,USC,4.0,OL,True,OFF,Andrew Vorhees,27.0,A.Vorhees,6,6,3.0,3,8313678.0,http://cdn.imagn.com/api/download/?imageID=26976490,http://cdn.imagn.com/api/download/?imageID=26976491,2025-09-01T13:26:45,2025-09-01T13:26:55
24446,LV,,Dalton,Wagner,OT,Active,"6'8""",318,1998-10-05T00:00:00,Arkansas,3.0,OL,True,OFF,Dalton Wagner,27.0,D.Wagner,6,8,25.0,25,8314108.0,,,,
24447,LV,47.0,Alex,Ward,LS,Active,"6'4""",248,1999-04-21T00:00:00,Central Florida,5.0,LS,True,ST,Alex Ward,26.0,A.Ward,6,4,25.0,25,8313349.0,http://cdn.imagn.com/api/download/?imageID=26998580,http://cdn.imagn.com/api/download/?imageID=26998581,2025-09-04T12:33:10,2025-09-04T12:33:18
24448,DAL,,Tyrus,Wheat,DE,Active,"6'2""",263,1999-12-08T00:00:00,Mississippi State,5.0,DL,True,DEF,Tyrus Wheat,26.0,T.Wheat,6,2,9.0,9,8371979.0,http://cdn.imagn.com/api/download/?imageID=26996813,http://cdn.imagn.com/api/download/?imageID=26996814,2025-09-04T07:48:27,2025-09-04T07:48:36
24449,ARI,84.0,Elijah,Higgins,TE,Active,"6'3""",245,2000-10-27T00:00:00,Stanford,5.0,TE,True,OFF,Elijah Higgins,25.0,E.Higgins,6,3,1.0,1,8314528.0,http://cdn.imagn.com/api/download/?imageID=26972925,http://cdn.imagn.com/api/download/?imageID=26972931,2025-08-31T15:31:41,2025-08-31T15:31:56
24451,,,Jason,Taylor II,DB,Inactive,"6'0""",204,1999-12-30T00:00:00,Oklahoma State,3.0,DB,False,DEF,Jason Taylor II,26.0,J.Taylor II,6,0,,0,8358229.0,http://cdn.imagn.com/api/download/?imageID=22184381,,2023-12-28T14:55:28,
24452,,,Leonard,Johnson,CB,Inactive,"6'0""",194,1998-07-03T00:00:00,Duke,0.0,DB,False,DEF,Leonard Johnson,27.0,L.Johnson,6,0,,0,,,,,
24453,NE,15.0,Marte,Mapu,LB,Active,"6'3""",230,1999-11-08T00:00:00,Sacramento State,5.0,LB,True,DEF,Marte Mapu,26.0,M.Mapu,6,3,21.0,21,8314302.0,http://cdn.imagn.com/api/download/?imageID=27006507,http://cdn.imagn.com/api/download/?imageID=27006508,2025-09-05T13:55:42,2025-09-05T13:55:48
24455,LAR,94.0,Desjuan,Johnson,DE,Active,"6'3""",278,1999-09-02T00:00:00,Toledo,5.0,DL,True,DEF,Desjuan Johnson,26.0,D.Johnson,6,3,32.0,32,8313323.0,http://cdn.imagn.com/api/download/?imageID=26998340,http://cdn.imagn.com/api/download/?imageID=26998341,2025-09-04T12:09:48,2025-09-04T12:09:55
24456,ARI,24.0,Starling,Thomas V,CB,Active,"5'10""",194,2000-01-25T00:00:00,Alabama-Birmingham,5.0,DB,True,DEF,Starling Thomas V,26.0,S.Thomas V,5,10,1.0,1,8314531.0,http://cdn.imagn.com/api/download/?imageID=27005030,http://cdn.imagn.com/api/download/?imageID=27005031,2025-09-05T11:00:08,2025-09-05T11:00:15
24457,LAC,44.0,Scott,Matlock,FB,Active,"6'4""",296,2000-06-28T00:00:00,Boise State,5.0,RB,True,OFF,Scott Matlock,25.0,S.Matlock,6,4,29.0,29,8314058.0,http://cdn.imagn.com/api/download/?imageID=27102738,http://cdn.imagn.com/api/download/?imageID=27102742,2025-09-17T11:47:10,2025-09-17T11:47:16
24458,,,Joey,Fisher,G,Inactive,"6'5""",322,1997-11-11T00:00:00,Shepherd,1.0,OL,False,OFF,Joey Fisher,28.0,J.Fisher,6,5,,0,8358168.0,,,,
24459,,,David,Durden,WR,Inactive,"6'2""",200,1998-12-26T00:00:00,West Florida,3.0,WR,False,OFF,David Durden,27.0,D.Durden,6,2,,0,8313662.0,,,,
24460,,,Jake,Witt,OT,Inactive,"6'7""",302,2000-02-07T00:00:00,Northern Michigan,3.0,OL,False,OFF,Jake Witt,26.0,J.Witt,6,7,,0,8314518.0,,,,
24461,LV,93.0,Brodric,Martin,DT,Active,"6'5""",330,1999-05-24T00:00:00,Western Kentucky,5.0,DL,True,DEF,Brodric Martin,26.0,B.Martin,6,5,25.0,25,8379560.0,,,,
24462,LV,56.0,Atonio,Mafi,G,Active,"6'3""",330,2000-10-20T00:00:00,UCLA,3.0,OL,True,OFF,Atonio Mafi,25.0,A.Mafi,6,3,25.0,25,8372695.0,http://cdn.imagn.com/api/download/?imageID=21322290,http://cdn.imagn.com/api/download/?imageID=21340109,2023-09-01T15:46:49,2023-09-03T14:30:32
24463,NE,80.0,Julian,Hill,TE,Active,"6'4""",251,2000-07-09T00:00:00,Campbell,5.0,TE,True,OFF,Julian Hill,25.0,J.Hill,6,4,21.0,21,8314258.0,http://cdn.imagn.com/api/download/?imageID=27714735,http://cdn.imagn.com/api/download/?imageID=27714736,2025-12-01T09:38:23,2025-12-01T09:38:34
24464,,,Xazavian,Valladay,RB,Inactive,"6'0""",198,1998-07-03T00:00:00,Arizona State,1.0,RB,False,OFF,Xazavian Valladay,27.0,X.Valladay,6,0,,0,8314623.0,,,,
24465,NE,94.0,Cory,Durden,DL,Active,"6'4""",305,1999-01-26T00:00:00,North Carolina State,3.0,DL,True,DEF,Cory Durden,27.0,C.Durden,6,4,21.0,21,8373367.0,,,,
24466,,,Isaiah,Bolden,CB,Inactive,"6'2""",205,1999-12-16T00:00:00,Jackson State,4.0,DB,False,DEF,Isaiah Bolden,26.0,I.Bolden,6,2,,0,8314285.0,,,,
24467,,,Ronnie,Brown,RB,Inactive,"5'11""",187,2000-04-12T00:00:00,Shepherd,0.0,RB,False,OFF,Ronnie Brown,25.0,R.Brown,5,11,,0,,,,,
24468,,,Keenan,Isaac,CB,Inactive,"6'3""",190,2000-02-17T00:00:00,Alabama State,1.0,DB,False,DEF,Keenan Isaac,26.0,K.Isaac,6,3,,0,8313780.0,,,,
24469,,,Trevon,Flowers,S,Inactive,"5'11""",200,1999-12-14T00:00:00,Tennessee,,DB,False,DEF,Trevon Flowers,26.0,T.Flowers,5,11,,0,,,,,
24470,,,Quindell,Johnson,SS,Inactive,"6'0""",208,1999-11-05T00:00:00,Memphis,3.0,DB,False,DEF,Quindell Johnson,26.0,Q.Johnson,6,0,,0,8358477.0,http://cdn.imagn.com/api/download/?imageID=24050804,http://cdn.imagn.com/api/download/?imageID=24050803,2024-08-22T12:18:29,2024-08-22T12:18:23
24471,NYG,9.0,Ryan,Miller,WR,Active,"6'2""",221,2000-02-20T00:00:00,Furman,4.0,WR,True,OFF,Ryan Miller,26.0,R.Miller,6,2,23.0,23,8379462.0,,,,
24472,NYG,88.0,Xavier,Gipson,WR,Active,"5'9""",189,2001-03-08T00:00:00,Stephen F. Austin,5.0,WR,True,OFF,Xavier Gipson,25.0,X.Gipson,5,9,23.0,23,8373703.0,http://cdn.imagn.com/api/download/?imageID=26985014,http://cdn.imagn.com/api/download/?imageID=26985015,2025-09-02T18:36:58,2025-09-02T18:37:07
24473,,,Jacob,Slade,DT,Inactive,"6'4""",305,2000-02-23T00:00:00,Michigan State,1.0,DL,False,DEF,Jacob Slade,26.0,J.Slade,6,4,,0,8343973.0,,,,
24474,LAR,91.0,Kobie,Turner,DE,Active,"6'2""",294,1999-04-26T00:00:00,Wake Forest,5.0,DL,True,DEF,Kobie Turner,26.0,K.Turner,6,2,32.0,32,8313347.0,http://cdn.imagn.com/api/download/?imageID=26998576,http://cdn.imagn.com/api/download/?imageID=26998577,2025-09-04T12:31:30,2025-09-04T12:31:39
24475,CAR,62.0,Chandler,Zavala,G,Active,"6'3""",322,1999-04-02T00:00:00,North Carolina State,5.0,OL,True,OFF,Chandler Zavala,26.0,C.Zavala,6,3,5.0,5,8313910.0,http://cdn.imagn.com/api/download/?imageID=26980880,http://cdn.imagn.com/api/download/?imageID=26980882,2025-09-02T09:01:22,2025-09-02T09:01:27
24476,CIN,4.0,Sean,Clifford,QB,Active,"6'2""",212,1998-07-14T00:00:00,Penn State,3.0,QB,True,OFF,Sean Clifford,27.0,S.Clifford,6,2,7.0,7,8373806.0,http://cdn.imagn.com/api/download/?imageID=24346006,http://cdn.imagn.com/api/download/?imageID=24346005,2024-09-28T11:57:54,2024-09-28T11:57:52
24477,DET,75.0,Colby,Sorsdal,OL,Active,"6'6""",315,2000-03-01T00:00:00,William & Mary,5.0,OL,True,OFF,Colby Sorsdal,26.0,C.Sorsdal,6,6,11.0,11,8313253.0,http://cdn.imagn.com/api/download/?imageID=26996806,http://cdn.imagn.com/api/download/?imageID=26996805,2025-09-04T07:45:45,2025-09-04T07:45:39
24478,,,BJ,Thompson,DE,Inactive,"6'6""",243,1999-03-23T00:00:00,Stephen F. Austin,4.0,DL,False,DEF,BJ Thompson,27.0,B.Thompson,6,6,,0,8313970.0,http://cdn.imagn.com/api/download/?imageID=24050432,http://cdn.imagn.com/api/download/?imageID=24050433,2024-08-22T11:38:26,2024-08-22T11:38:47
24479,,,Eric,Scott Jr.,CB,Inactive,"6'2""",202,1999-08-07T00:00:00,Southern Mississippi,3.0,DB,False,DEF,Eric Scott Jr.,26.0,E.Scott Jr.,6,2,,0,8344636.0,http://cdn.usatsimg.com/api/download/?imageID=21500310,http://cdn.usatsimg.com/api/download/?imageID=21500308,2023-09-25T09:39:36,2023-09-25T09:39:17
24480,TB,32.0,Josh,Hayes,CB,Active,"6'0""",190,1999-04-24T00:00:00,Kansas State,5.0,DB,True,DEF,Josh Hayes,26.0,J.Hayes,6,0,33.0,33,8313779.0,http://cdn.imagn.com/api/download/?imageID=26977601,http://cdn.imagn.com/api/download/?imageID=26977602,2025-09-01T16:07:20,2025-09-01T16:07:28
24481,NYG,46.0,Zaire,Barnes,LB,Active,"6'1""",232,1999-09-03T00:00:00,Western Michigan,5.0,LB,True,DEF,Zaire Barnes,26.0,Z.Barnes,6,1,23.0,23,8373396.0,http://cdn.imagn.com/api/download/?imageID=24143910,http://cdn.imagn.com/api/download/?imageID=24143908,2024-09-03T15:57:13,2024-09-03T15:57:09
24482,TEN,,Jerrick,Reed II,FS,Active,"5'9""",197,2000-08-07T00:00:00,New Mexico,5.0,DB,True,DEF,Jerrick Reed II,25.0,J.Reed II,5,9,34.0,34,8375909.0,http://cdn.imagn.com/api/download/?imageID=24142032,http://cdn.imagn.com/api/download/?imageID=24142033,2024-09-03T09:43:42,2024-09-03T09:43:48
24483,,,Christian,Braswell,CB,Inactive,"5'11""",185,1999-09-27T00:00:00,Rutgers,4.0,DB,False,DEF,Christian Braswell,26.0,C.Braswell,5,11,,0,8313741.0,,,,
24484,,,Amari,Burney,LB,Inactive,"6'2""",228,2000-06-19T00:00:00,Florida,4.0,LB,False,DEF,Amari Burney,25.0,A.Burney,6,2,,0,8314073.0,,,,
24485,NYG,35.0,Jarrick,Bernard-Converse,CB,Active,"6'1""",205,2000-04-29T00:00:00,LSU,5.0,DB,True,DEF,Jarrick Bernard-Converse,25.0,J.Bernard-Converse,6,1,23.0,23,8375554.0,http://cdn.imagn.com/api/download/?imageID=27694513,http://cdn.imagn.com/api/download/?imageID=27694514,2025-11-28T15:52:02,2025-11-28T15:52:05
24487,WAS,,Tre,Hawkins III,CB,Active,"6'3""",195,2000-08-01T00:00:00,Old Dominion,4.0,DB,True,DEF,Tre Hawkins III,25.0,T.Hawkins III,6,3,35.0,35,8375896.0,http://cdn.imagn.com/api/download/?imageID=24145056,http://cdn.imagn.com/api/download/?imageID=24145055,2024-09-03T19:13:18,2024-09-03T19:13:11
24488,,,Titus,Leo,DE,Inactive,"6'3""",245,1999-08-26T00:00:00,Wagner,4.0,DL,False,DEF,Titus Leo,26.0,T.Leo,6,3,,0,8350213.0,,,,
24489,,,Ameer,Speed,CB,Inactive,"6'3""",215,1999-10-11T00:00:00,Michigan State,4.0,DB,False,DEF,Ameer Speed,26.0,A.Speed,6,3,,0,8376009.0,http://cdn.imagn.com/api/download/?imageID=21322439,http://cdn.imagn.com/api/download/?imageID=21340091,2023-09-01T16:08:20,2023-09-03T14:28:26
24490,,,Travis,Bell,DT,Inactive,"6'0""",310,1998-10-27T00:00:00,Kennesaw State,3.0,DL,False,DEF,Travis Bell,27.0,T.Bell,6,0,,0,8347483.0,,,,
24491,LAR,42.0,Ethan,Evans,P,Active,"6'3""",253,2001-07-19T00:00:00,Wingate,5.0,P,True,ST,Ethan Evans,24.0,E.Evans,6,3,32.0,32,8313316.0,http://cdn.imagn.com/api/download/?imageID=26998142,http://cdn.imagn.com/api/download/?imageID=26998141,2025-09-04T11:59:15,2025-09-04T11:59:11
24492,JAX,75.0,Cooper,Hodges,OL,Active,"6'4""",305,2000-07-13T00:00:00,Appalachian State,5.0,OL,True,OFF,Cooper Hodges,25.0,C.Hodges,6,4,15.0,15,8313752.0,http://cdn.imagn.com/api/download/?imageID=27004678,http://cdn.imagn.com/api/download/?imageID=27004679,2025-09-05T10:16:15,2025-09-05T10:16:24
24493,,,Raymond,Vohasek,DT,Inactive,"6'2""",311,1999-03-08T00:00:00,North Carolina,0.0,DL,False,DEF,Raymond Vohasek,27.0,R.Vohasek,6,2,,0,,,,,
24494,SF,,Colton,Dowell,WR,Active,"6'3""",212,1999-04-19T00:00:00,Tennessee-Martin,4.0,WR,True,OFF,Colton Dowell,26.0,C.Dowell,6,3,31.0,31,8379756.0,http://cdn.imagn.com/api/download/?imageID=24139399,http://cdn.imagn.com/api/download/?imageID=24139402,2024-09-02T15:41:36,2024-09-02T15:41:45
24495,,,Derek,Parish,TE,Inactive,"6'1""",241,1999-01-04T00:00:00,Houston,0.0,TE,False,OFF,Derek Parish,27.0,D.Parish,6,1,,0,,,,,
24496,GB,97.0,Jordon,Riley,DL,Active,"6'5""",338,1998-05-19T00:00:00,Oregon,4.0,DL,True,DEF,Jordon Riley,27.0,J.Riley,6,5,12.0,12,8376023.0,http://cdn.imagn.com/api/download/?imageID=22261118,http://cdn.imagn.com/api/download/?imageID=22443989,2024-01-10T13:03:13,2024-02-04T13:42:28
24497,CIN,38.0,DJ,Ivey,CB,Active,"6'1""",192,2000-02-25T00:00:00,Miami (FL),5.0,DB,True,DEF,DJ Ivey,26.0,D.Ivey,6,1,7.0,7,8314219.0,http://cdn.imagn.com/api/download/?imageID=26990102,http://cdn.imagn.com/api/download/?imageID=26990099,2025-09-03T11:29:11,2025-09-03T11:29:06
24498,NYG,31.0,Nic,Jones,CB,Active,"6'0""",189,2001-10-15T00:00:00,Ball State,4.0,DB,True,DEF,Nic Jones,24.0,N.Jones,6,0,23.0,23,8372342.0,http://cdn.imagn.com/api/download/?imageID=26989333,http://cdn.imagn.com/api/download/?imageID=26989334,2025-09-03T09:44:28,2025-09-03T09:44:34
24499,PIT,74.0,Spencer,Anderson,G,Active,"6'5""",305,2000-06-07T00:00:00,Maryland,5.0,OL,True,OFF,Spencer Anderson,25.0,S.Anderson,6,5,28.0,28,8314115.0,http://cdn.imagn.com/api/download/?imageID=26981769,http://cdn.imagn.com/api/download/?imageID=26981766,2025-09-02T11:40:30,2025-09-02T11:40:24
24500,LAC,40.0,Kendall,Williamson,S,Active,"6'0""",203,2000-08-24T00:00:00,Stanford,3.0,DB,True,DEF,Kendall Williamson,25.0,K.Williamson,6,0,29.0,29,8347344.0,,,,
24501,,,Shae,Wyatt,WR,Inactive,"6'0""",188,1998-09-27T00:00:00,Tulane,0.0,WR,False,OFF,Shae Wyatt,27.0,S.Wyatt,6,0,,0,,,,,
24502,,,Avery,Young,S,Inactive,"6'0""",198,1999-09-12T00:00:00,Rutgers,0.0,DB,False,DEF,Avery Young,26.0,A.Young,6,0,,0,,,,,
24503,,,Robert,Burns,RB,Inactive,"5'11""",222,1998-09-25T00:00:00,Connecticut,1.0,RB,False,OFF,Robert Burns,27.0,R.Burns,5,11,,0,8343563.0,,,,
24504,,,Macon,Clark,S,Inactive,"5'11""",203,1999-07-21T00:00:00,Tulane,0.0,DB,False,DEF,Macon Clark,26.0,M.Clark,5,11,,0,,,,,
24505,,,Dequan,Jackson,LB,Inactive,"6'1""",235,1999-10-07T00:00:00,Colorado State,1.0,LB,False,DEF,Dequan Jackson,26.0,D.Jackson,6,1,,0,8344406.0,,,,
24506,IND,10.0,Blake,Grupe,K,Active,"5'7""",156,1998-11-05T00:00:00,Notre Dame,5.0,K,True,ST,Blake Grupe,27.0,B.Grupe,5,7,14.0,14,8376049.0,http://cdn.imagn.com/api/download/?imageID=26992490,http://cdn.imagn.com/api/download/?imageID=26992491,2025-09-03T15:46:19,2025-09-03T15:46:25
24507,SF,,Adrian,Martinez,QB,Active,"6'2""",220,2000-01-07T00:00:00,Kansas State,3.0,QB,True,OFF,Adrian Martinez,26.0,A.Martinez,6,2,31.0,31,8373316.0,http://cdn.imagn.com/api/download/?imageID=27435943,http://cdn.imagn.com/api/download/?imageID=27435945,2025-10-28T08:46:15,2025-10-28T08:46:21
24508,,,Jalen,Sample,WR,Inactive,"6'4""",200,1999-03-19T00:00:00,Minnesota State-Mankato,0.0,WR,False,OFF,Jalen Sample,27.0,J.Sample,6,4,,0,,,,,
24509,,,Calvin,Avery,DL,Inactive,"6'1""",343,1999-09-04T00:00:00,Illinois,0.0,DL,False,DEF,Calvin Avery,26.0,C.Avery,6,1,,0,,,,,
24510,,,Larry,Brooks,S,Inactive,"6'0""",204,2000-09-30T00:00:00,Tulane,0.0,DB,False,DEF,Larry Brooks,25.0,L.Brooks,6,0,,0,,,,,
24511,BUF,14.0,Tyrell,Shavers,WR,Active,"6'4""",211,1999-08-18T00:00:00,San Diego State,3.0,WR,True,OFF,Tyrell Shavers,26.0,T.Shavers,6,4,4.0,4,8313971.0,http://cdn.imagn.com/api/download/?imageID=27435927,http://cdn.imagn.com/api/download/?imageID=27435928,2025-10-28T08:42:08,2025-10-28T08:42:13
24512,,,Maalik,Hall,LB,Inactive,"6'3""",235,1999-02-04T00:00:00,Southeastern Oklahoma State,3.0,LB,False,DEF,Maalik Hall,27.0,M.Hall,6,3,,0,8314340.0,,,,
24513,,,Brandon,Kipper,OL,Inactive,"6'6""",318,1998-09-16T00:00:00,Oregon State,0.0,OL,False,OFF,Brandon Kipper,27.0,B.Kipper,6,6,,0,,,,,
24514,NYG,23.0,Art,Green,CB,Active,"6'2""",200,2000-04-29T00:00:00,Houston,4.0,DB,True,DEF,Art Green,25.0,A.Green,6,2,23.0,23,8344820.0,,,,
24515,,,Trey,Botts,DT,Inactive,"6'2""",292,1999-04-22T00:00:00,Colorado State-Pueblo,0.0,DL,False,DEF,Trey Botts,26.0,T.Botts,6,2,,0,,,,,
24516,SF,,Andrew,Farmer,OLB,Active,"6'4""",250,2000-04-19T00:00:00,Lane College,3.0,LB,True,DEF,Andrew Farmer,25.0,A.Farmer,6,4,31.0,31,8379765.0,,,,
24517,,,Hassan,Hall,RB,Inactive,"5'10""",196,2000-08-28T00:00:00,Georgia Tech,1.0,RB,False,OFF,Hassan Hall,25.0,H.Hall,5,10,,0,8322318.0,,,,
24518,TEN,,Mohamoud,Diabate,LB,Active,"6'4""",225,2001-05-18T00:00:00,Utah,5.0,LB,True,DEF,Mohamoud Diabate,24.0,M.Diabate,6,4,34.0,34,8314168.0,,,,
24519,,,Jason,Lewan,DL,Inactive,"6'6""",293,1998-10-15T00:00:00,Illinois State,0.0,DL,False,DEF,Jason Lewan,27.0,J.Lewan,6,6,,0,,,,,
24520,,,Benny,Sapp III,S,Inactive,"5'11""",200,2000-06-27T00:00:00,Northern Iowa,3.0,DB,False,DEF,Benny Sapp III,25.0,B.Sapp III,5,11,,0,8350522.0,http://cdn.imagn.com/api/download/?imageID=24054022,http://cdn.imagn.com/api/download/?imageID=24054023,2024-08-22T19:15:30,2024-08-22T19:15:35
24521,,,Kadeem,Telfort,OT,Inactive,"6'7""",322,1998-11-10T00:00:00,Alabama-Birmingham,3.0,OL,False,OFF,Kadeem Telfort,27.0,K.Telfort,6,7,,0,8313203.0,,,,
24522,,,Camren,McDonald,TE,Inactive,"6'4""",237,1999-05-30T00:00:00,Florida State,0.0,TE,False,OFF,Camren McDonald,26.0,C.McDonald,6,4,,0,,,,,
24523,,,Darius,Hagans,RB,Inactive,"6'0""",210,1999-07-11T00:00:00,Virginia State,0.0,RB,False,OFF,Darius Hagans,26.0,D.Hagans,6,0,,0,,,,,
24524,,,Kade,Warner,WR,Inactive,"6'1""",201,1998-09-29T00:00:00,Kansas State,0.0,WR,False,OFF,Kade Warner,27.0,K.Warner,6,1,,0,,,,,
24525,SEA,,AJ,Finley,S,Active,"6'0""",188,2001-09-14T00:00:00,Mississippi,5.0,DB,True,DEF,AJ Finley,24.0,A.Finley,6,0,30.0,30,8350298.0,http://cdn.imagn.com/api/download/?imageID=26977956,http://cdn.imagn.com/api/download/?imageID=26977953,2025-09-01T16:59:38,2025-09-01T16:59:31
24526,,,Steven,Jones Jr.,CB,Inactive,"5'10""",188,1999-02-01T00:00:00,Appalachian State,0.0,DB,False,DEF,Steven Jones Jr.,27.0,S.Jones Jr.,5,10,,0,,,,,
24527,,,Ty,Scott,WR,Inactive,"6'1""",199,1999-03-27T00:00:00,Missouri State,1.0,WR,False,OFF,Ty Scott,27.0,T.Scott,6,1,,0,8343300.0,,,,
24528,,,Jonathan,Sutherland,SS,Inactive,"5'11""",214,1998-08-09T00:00:00,Penn State,3.0,DB,False,DEF,Jonathan Sutherland,27.0,J.Sutherland,5,11,,0,8343556.0,,,,
24529,,,Mason,Brooks,G,Inactive,"6'6""",315,1999-10-11T00:00:00,Mississippi,1.0,OL,False,OFF,Mason Brooks,26.0,M.Brooks,6,6,,0,8343695.0,,,,
